============================================ prepare_Object
79226537
object read {'loc': [101.31688893205398, -26.6960129630071], 'ra': 281.316888932054, 'decl': -26.6960129630071}
object read {'loc': [101.36281173552499, -28.2481031639171], 'ra': 281.362811735525, 'decl': -28.2481031639171}
object read {'loc': [102.48653568369201, -27.7405533899493], 'ra': 282.486535683692, 'decl': -27.7405533899493}
object read {'loc': [101.504042589331, -27.5590747193788], 'ra': 281.504042589331, 'decl': -27.5590747193788}
object read {'loc': [101.03478993505598, -27.7811026610795], 'ra': 281.034789935056, 'decl': -27.7811026610795}
object read {'loc': [101.33084990358299, -27.4767175371969], 'ra': 281.330849903583, 'decl': -27.4767175371969}
object read {'loc': [101.798336263218, -28.5320401037768], 'ra': 281.798336263218, 'decl': -28.5320401037768}
object read {'loc': [101.38703762908102, -28.3696268014758], 'ra': 281.387037629081, 'decl': -28.3696268014758}
object read {'loc': [100.60391857770202, -27.830546586433], 'ra': 280.603918577702, 'decl': -27.830546586433}
object read {'loc': [159.89287325975602, -27.940875381066], 'ra': 339.892873259756, 'decl': -27.940875381066}
object read {'loc': [158.743683491321, -27.1884927569556], 'ra': 338.743683491321, 'decl': -27.1884927569556}
object read {'loc': [158.38625820132597, -27.9860305324376], 'ra': 338.386258201326, 'decl': -27.9860305324376}
object read {'loc': [159.51342573512602, -26.4960635085332], 'ra': 339.513425735126, 'decl': -26.4960635085332}
object read {'loc': [160.359483095904, -28.0895259587421], 'ra': 340.359483095904, 'decl': -28.0895259587421}
object read {'loc': [160.01857192417202, -28.3822266533226], 'ra': 340.018571924172, 'decl': -28.3822266533226}
object read {'loc': [158.782062221807, -27.9507573228303], 'ra': 338.782062221807, 'decl': -27.9507573228303}
object read {'loc': [159.849634943181, -27.2444616795773], 'ra': 339.849634943181, 'decl': -27.2444616795773}
object read {'loc': [159.757560601002, -27.0853349303273], 'ra': 339.757560601002, 'decl': -27.0853349303273}
object read {'loc': [160.36743460329598, -26.7309391358742], 'ra': 340.367434603296, 'decl': -26.7309391358742}
object read {'loc': [159.603027669055, -27.8963608116768], 'ra': 339.603027669055, 'decl': -27.8963608116768}
object read {'loc': [158.92880117876302, -28.3011370659895], 'ra': 338.928801178763, 'decl': -28.3011370659895}
object read {'loc': [158.582491368411, -27.6735187650272], 'ra': 338.582491368411, 'decl': -27.6735187650272}
object read {'loc': [160.024425000679, -27.0091859563236], 'ra': 340.024425000679, 'decl': -27.0091859563236}
object read {'loc': [160.623059645997, -26.4790792576362], 'ra': 340.623059645997, 'decl': -26.4790792576362}
object read {'loc': [159.650715658509, -28.2593997231679], 'ra': 339.650715658509, 'decl': -28.2593997231679}
object read {'loc': [159.21318920815997, -28.2067079517315], 'ra': 339.21318920816, 'decl': -28.2067079517315}
object read {'loc': [158.95323118390502, -27.8529848749682], 'ra': 338.953231183905, 'decl': -27.8529848749682}
object read {'loc': [159.614494284381, -28.5365608848666], 'ra': 339.614494284381, 'decl': -28.5365608848666}
object read {'loc': [158.568492059907, -28.5451048668665], 'ra': 338.568492059907, 'decl': -28.5451048668665}
object read {'loc': [158.412486220709, -26.528071747375], 'ra': 338.412486220709, 'decl': -26.528071747375}
object read {'loc': [159.49482183211398, -26.7083267423839], 'ra': 339.494821832114, 'decl': -26.7083267423839}
object read {'loc': [158.30398622389703, -26.9500114960699], 'ra': 338.303986223897, 'decl': -26.9500114960699}
object read {'loc': [158.907901600147, -27.5061637265157], 'ra': 338.907901600147, 'decl': -27.5061637265157}
object read {'loc': [160.37081025079, -27.4044767876477], 'ra': 340.37081025079, 'decl': -27.4044767876477}
object read {'loc': [160.03539888653802, -27.4637209425716], 'ra': 340.035398886538, 'decl': -27.4637209425716}
object read {'loc': [158.47761234742302, -27.8904949030975], 'ra': 338.477612347423, 'decl': -27.8904949030975}
object read {'loc': [160.09510345677103, -27.5597400801334], 'ra': 340.095103456771, 'decl': -27.5597400801334}
object read {'loc': [159.86129603303, -27.5019124619019], 'ra': 339.86129603303, 'decl': -27.5019124619019}
object read {'loc': [-142.6986061756821, -25.3034065011101], 'ra': 37.3013938243179, 'decl': -25.3034065011101}
object read {'loc': [-143.7922351951888, -24.9093780451453], 'ra': 36.2077648048112, 'decl': -24.9093780451453}
object read {'loc': [-143.87781558216528, -25.6412181098298], 'ra': 36.1221844178347, 'decl': -25.6412181098298}
object read {'loc': [-143.2225196253227, -25.3913989153221], 'ra': 36.7774803746773, 'decl': -25.3913989153221}
object read {'loc': [-142.7829628331293, -26.0865554445061], 'ra': 37.2170371668707, 'decl': -26.0865554445061}
object read {'loc': [-143.00516848232058, -26.4662247637348], 'ra': 36.9948315176794, 'decl': -26.4662247637348}
object read {'loc': [-144.281910637226, -25.2821435331543], 'ra': 35.718089362774, 'decl': -25.2821435331543}
object read {'loc': [-142.11874496534472, -26.4155829361257], 'ra': 37.8812550346553, 'decl': -26.4155829361257}
object read {'loc': [-142.7793468275376, -26.2763596826011], 'ra': 37.2206531724624, 'decl': -26.2763596826011}
object read {'loc': [-143.8742121666234, -24.9791947694385], 'ra': 36.1257878333766, 'decl': -24.9791947694385}
object read {'loc': [-144.0239322434987, -25.0812216836664], 'ra': 35.9760677565013, 'decl': -25.0812216836664}
object read {'loc': [-142.4401945233814, -25.5460337849377], 'ra': 37.5598054766186, 'decl': -25.5460337849377}
object read {'loc': [-143.75512563821638, -25.1194011224278], 'ra': 36.2448743617836, 'decl': -25.1194011224278}
object read {'loc': [-142.2427846588408, -25.9762341703339], 'ra': 37.7572153411592, 'decl': -25.9762341703339}
object read {'loc': [-142.6085555526334, -24.3546275435989], 'ra': 37.3914444473666, 'decl': -24.3546275435989}
object read {'loc': [-143.4976243380973, -26.304275308184], 'ra': 36.5023756619027, 'decl': -26.304275308184}
object read {'loc': [-143.97034445388078, -24.507644671796], 'ra': 36.0296555461192, 'decl': -24.507644671796}
object read {'loc': [-86.2877292358541, -24.9544504385189], 'ra': 93.7122707641459, 'decl': -24.9544504385189}
object read {'loc': [-86.6999360233786, -26.4109368272726], 'ra': 93.3000639766214, 'decl': -26.4109368272726}
object read {'loc': [-86.5867231092066, -26.0669654856892], 'ra': 93.4132768907934, 'decl': -26.0669654856892}
object read {'loc': [-86.4735309867262, -25.3485403440652], 'ra': 93.5264690132738, 'decl': -25.3485403440652}
object read {'loc': [-87.3696098470906, -25.9326120294037], 'ra': 92.6303901529094, 'decl': -25.9326120294037}
object read {'loc': [-85.558703807203, -24.9552825366373], 'ra': 94.441296192797, 'decl': -24.9552825366373}
object read {'loc': [-87.3762394412361, -25.3143907588362], 'ra': 92.6237605587639, 'decl': -25.3143907588362}
object read {'loc': [-87.1168410247655, -26.0894792493958], 'ra': 92.8831589752345, 'decl': -26.0894792493958}
object read {'loc': [-85.5081392526038, -25.7737501425575], 'ra': 94.4918607473962, 'decl': -25.7737501425575}
object read {'loc': [-85.2715615157825, -26.3011526541987], 'ra': 94.7284384842175, 'decl': -26.3011526541987}
object read {'loc': [-85.9551996829176, -25.1691371869633], 'ra': 94.0448003170824, 'decl': -25.1691371869633}
object read {'loc': [-86.9554901031445, -26.1157315507253], 'ra': 93.0445098968555, 'decl': -26.1157315507253}
object read {'loc': [-87.2480628472253, -25.0888022599367], 'ra': 92.7519371527747, 'decl': -25.0888022599367}
object read {'loc': [-86.5545804499739, -24.9158259651292], 'ra': 93.4454195500261, 'decl': -24.9158259651292}
object read {'loc': [-86.4439922734951, -25.5529321998016], 'ra': 93.5560077265049, 'decl': -25.5529321998016}
object read {'loc': [-87.3892381516125, -25.3253048640353], 'ra': 92.6107618483875, 'decl': -25.3253048640353}
object read {'loc': [-87.3970117038153, -24.5410540515534], 'ra': 92.6029882961847, 'decl': -24.5410540515534}
object read {'loc': [-87.6089981084512, -25.8295481093777], 'ra': 92.3910018915488, 'decl': -25.8295481093777}
object read {'loc': [-85.484499980476, -25.2499934214771], 'ra': 94.515500019524, 'decl': -25.2499934214771}
object read {'loc': [-86.6983327464245, -24.9338090731041], 'ra': 93.3016672535755, 'decl': -24.9338090731041}
object read {'loc': [-86.715491080559, -25.9263894120361], 'ra': 93.284508919441, 'decl': -25.9263894120361}
object read {'loc': [-86.2261194219535, -24.8811678853539], 'ra': 93.7738805780465, 'decl': -24.8811678853539}
object read {'loc': [-87.5974674895305, -24.595764561888], 'ra': 92.4025325104695, 'decl': -24.595764561888}
object read {'loc': [-86.0148457128763, -26.0414904512622], 'ra': 93.9851542871237, 'decl': -26.0414904512622}
object read {'loc': [-87.3259716796727, -24.6696419114722], 'ra': 92.6740283203273, 'decl': -24.6696419114722}
object read {'loc': [-86.3196345567809, -25.1074393945069], 'ra': 93.6803654432191, 'decl': -25.1074393945069}
object read {'loc': [-85.4578499574463, -24.4751524015199], 'ra': 94.5421500425537, 'decl': -24.4751524015199}
object read {'loc': [-87.1760348171025, -26.4489807400853], 'ra': 92.8239651828975, 'decl': -26.4489807400853}
object read {'loc': [-86.9038289668641, -24.7389243286932], 'ra': 93.0961710331359, 'decl': -24.7389243286932}
object read {'loc': [-30.242894229716, -24.3854158020956], 'ra': 149.757105770284, 'decl': -24.3854158020956}
object read {'loc': [-29.514825716767007, -24.9948599185], 'ra': 150.485174283233, 'decl': -24.9948599185}
object read {'loc': [-30.54487411203499, -24.867859412325], 'ra': 149.455125887965, 'decl': -24.867859412325}
object read {'loc': [-30.400574305251013, -25.9027349832652], 'ra': 149.599425694749, 'decl': -25.9027349832652}
object read {'loc': [-29.557889206872005, -25.7259303944471], 'ra': 150.442110793128, 'decl': -25.7259303944471}
object read {'loc': [-29.973787572374988, -25.8145829663047], 'ra': 150.026212427625, 'decl': -25.8145829663047}
object read {'loc': [-28.616457944817, -26.1739505252953], 'ra': 151.383542055183, 'decl': -26.1739505252953}
object read {'loc': [-29.83603932936299, -26.2934361383405], 'ra': 150.163960670637, 'decl': -26.2934361383405}
object read {'loc': [-28.706551485722997, -25.645067508187], 'ra': 151.293448514277, 'decl': -25.645067508187}
object read {'loc': [-28.521127745358996, -25.9200634675701], 'ra': 151.478872254641, 'decl': -25.9200634675701}
object read {'loc': [-30.358618089391996, -25.1725177719727], 'ra': 149.641381910608, 'decl': -25.1725177719727}
object read {'loc': [-29.66269462900499, -24.3682276683344], 'ra': 150.337305370995, 'decl': -24.3682276683344}
object read {'loc': [-29.148525448932986, -24.7085649311325], 'ra': 150.851474551067, 'decl': -24.7085649311325}
object read {'loc': [-29.705629835053003, -26.0080437895347], 'ra': 150.294370164947, 'decl': -26.0080437895347}
object read {'loc': [-28.98101999471399, -25.767776394425], 'ra': 151.018980005286, 'decl': -25.767776394425}
object read {'loc': [26.900430473190994, -26.3143509609631], 'ra': 206.900430473191, 'decl': -26.3143509609631}
object read {'loc': [26.074553890096013, -26.1186718741693], 'ra': 206.074553890096, 'decl': -26.1186718741693}
object read {'loc': [26.81161538974399, -25.0880036942828], 'ra': 206.811615389744, 'decl': -25.0880036942828}
object read {'loc': [26.444546169581002, -25.1475416462534], 'ra': 206.444546169581, 'decl': -25.1475416462534}
object read {'loc': [26.557554595596002, -26.0354304496228], 'ra': 206.557554595596, 'decl': -26.0354304496228}
object read {'loc': [26.688337018227003, -24.8175550563171], 'ra': 206.688337018227, 'decl': -24.8175550563171}
object read {'loc': [28.090642577865992, -26.0763955607171], 'ra': 208.090642577866, 'decl': -26.0763955607171}
object read {'loc': [27.20572855020899, -26.2324228709706], 'ra': 207.205728550209, 'decl': -26.2324228709706}
object read {'loc': [27.882446009565996, -25.6129289642428], 'ra': 207.882446009566, 'decl': -25.6129289642428}
object read {'loc': [26.071879751012005, -24.9789484096394], 'ra': 206.071879751012, 'decl': -24.9789484096394}
object read {'loc': [28.207762899513995, -24.7033386615735], 'ra': 208.207762899514, 'decl': -24.7033386615735}
object read {'loc': [26.461382036098996, -25.839791629625], 'ra': 206.461382036099, 'decl': -25.839791629625}
object read {'loc': [27.833162882923006, -24.5332030603346], 'ra': 207.833162882923, 'decl': -24.5332030603346}
object read {'loc': [26.72022174674001, -26.4501556677366], 'ra': 206.72022174674, 'decl': -26.4501556677366}
object read {'loc': [26.23548127189099, -24.5270761029848], 'ra': 206.235481271891, 'decl': -24.5270761029848}
object read {'loc': [26.704509071980993, -25.3862841958166], 'ra': 206.704509071981, 'decl': -25.3862841958166}
object read {'loc': [26.527953245354013, -24.5345377331165], 'ra': 206.527953245354, 'decl': -24.5345377331165}
object read {'loc': [27.810070567261988, -25.14959915198], 'ra': 207.810070567262, 'decl': -25.14959915198}
object read {'loc': [84.06342531853102, -25.5709078077986], 'ra': 264.063425318531, 'decl': -25.5709078077986}
object read {'loc': [84.04249963502298, -25.9529642953174], 'ra': 264.042499635023, 'decl': -25.9529642953174}
object read {'loc': [83.85311576195, -24.5723223886413], 'ra': 263.85311576195, 'decl': -24.5723223886413}
object read {'loc': [84.738614738011, -25.0493746595526], 'ra': 264.738614738011, 'decl': -25.0493746595526}
object read {'loc': [82.98801346787701, -25.6590874351993], 'ra': 262.988013467877, 'decl': -25.6590874351993}
object read {'loc': [85.00838607261801, -25.35994588019], 'ra': 265.008386072618, 'decl': -25.35994588019}
object read {'loc': [82.97802737907398, -24.8855184528825], 'ra': 262.978027379074, 'decl': -24.8855184528825}
object read {'loc': [84.898266271463, -26.2020506406976], 'ra': 264.898266271463, 'decl': -26.2020506406976}
object read {'loc': [84.87585948271499, -26.0911779400246], 'ra': 264.875859482715, 'decl': -26.0911779400246}
object read {'loc': [83.25843914894301, -24.8696304146899], 'ra': 263.258439148943, 'decl': -24.8696304146899}
object read {'loc': [84.52930072956099, -25.7848980775881], 'ra': 264.529300729561, 'decl': -25.7848980775881}
object read {'loc': [83.34270582564301, -25.4979008458001], 'ra': 263.342705825643, 'decl': -25.4979008458001}
object read {'loc': [84.56544392981402, -24.9336316214225], 'ra': 264.565443929814, 'decl': -24.9336316214225}
object read {'loc': [83.92309642666999, -24.9128935737195], 'ra': 263.92309642667, 'decl': -24.9128935737195}
object read {'loc': [83.586774875706, -25.1458720207491], 'ra': 263.586774875706, 'decl': -25.1458720207491}
object read {'loc': [83.10175628246299, -26.2221882312901], 'ra': 263.101756282463, 'decl': -26.2221882312901}
object read {'loc': [83.14321149779897, -25.906911912866], 'ra': 263.143211497799, 'decl': -25.906911912866}
object read {'loc': [83.80258654247598, -24.6903709269634], 'ra': 263.802586542476, 'decl': -24.6903709269634}
object read {'loc': [84.07147551026799, -26.2191568711216], 'ra': 264.071475510268, 'decl': -26.2191568711216}
object read {'loc': [83.69363991279403, -24.8974192326522], 'ra': 263.693639912794, 'decl': -24.8974192326522}
object read {'loc': [83.28472785860703, -26.0189591387217], 'ra': 263.284727858607, 'decl': -26.0189591387217}
object read {'loc': [83.85931152713601, -26.2980823290453], 'ra': 263.859311527136, 'decl': -26.2980823290453}
object read {'loc': [84.89087689589098, -25.5890251575677], 'ra': 264.890876895891, 'decl': -25.5890251575677}
object read {'loc': [84.08949984082602, -24.3688039866017], 'ra': 264.089499840826, 'decl': -24.3688039866017}
object read {'loc': [83.50036841261903, -24.4252141463015], 'ra': 263.500368412619, 'decl': -24.4252141463015}
object read {'loc': [83.810870019829, -25.4794185730552], 'ra': 263.810870019829, 'decl': -25.4794185730552}
object read {'loc': [83.233309441031, -25.6806796586188], 'ra': 263.233309441031, 'decl': -25.6806796586188}
object read {'loc': [84.282130064211, -26.2287213594238], 'ra': 264.282130064211, 'decl': -26.2287213594238}
object read {'loc': [140.192949163763, -24.498566828028], 'ra': 320.192949163763, 'decl': -24.498566828028}
object read {'loc': [141.88047420146103, -26.4573607890057], 'ra': 321.880474201461, 'decl': -26.4573607890057}
object read {'loc': [140.47554089015102, -25.5456160429356], 'ra': 320.475540890151, 'decl': -25.5456160429356}
object read {'loc': [140.801310871988, -24.4341278148114], 'ra': 320.801310871988, 'decl': -24.4341278148114}
object read {'loc': [139.81398905524497, -25.3770931871379], 'ra': 319.813989055245, 'decl': -25.3770931871379}
object read {'loc': [140.07115563820298, -25.3348224273503], 'ra': 320.071155638203, 'decl': -25.3348224273503}
object read {'loc': [140.73806324154202, -25.6703233796968], 'ra': 320.738063241542, 'decl': -25.6703233796968}
object read {'loc': [140.87701834793802, -24.9811596823864], 'ra': 320.877018347938, 'decl': -24.9811596823864}
object read {'loc': [141.958065260122, -25.643332772353], 'ra': 321.958065260122, 'decl': -25.643332772353}
object read {'loc': [139.994226943258, -25.7317717754244], 'ra': 319.994226943258, 'decl': -25.7317717754244}
object read {'loc': [140.33722260471, -25.174198552263], 'ra': 320.33722260471, 'decl': -25.174198552263}
object read {'loc': [140.88300870660203, -26.2014153356428], 'ra': 320.883008706602, 'decl': -26.2014153356428}
object read {'loc': [139.94672357791598, -26.3950618960129], 'ra': 319.946723577916, 'decl': -26.3950618960129}
object read {'loc': [141.76631784800497, -25.6484161248226], 'ra': 321.766317848005, 'decl': -25.6484161248226}
object read {'loc': [141.03884753173298, -24.4424892893382], 'ra': 321.038847531733, 'decl': -24.4424892893382}
object read {'loc': [141.50298697337797, -25.8820147517908], 'ra': 321.502986973378, 'decl': -25.8820147517908}
object read {'loc': [-162.0353038990632, -24.2534664971965], 'ra': 17.9646961009368, 'decl': -24.2534664971965}
object read {'loc': [-161.624019749689, -23.4437922966129], 'ra': 18.375980250311, 'decl': -23.4437922966129}
object read {'loc': [-161.67979913333681, -22.5806292521105], 'ra': 18.3202008666632, 'decl': -22.5806292521105}
object read {'loc': [-162.56425293572408, -22.693599840754], 'ra': 17.4357470642759, 'decl': -22.693599840754}
object read {'loc': [-162.6428727985696, -24.1859914814134], 'ra': 17.3571272014304, 'decl': -24.1859914814134}
object read {'loc': [-162.8305693748155, -22.6732724076982], 'ra': 17.1694306251845, 'decl': -22.6732724076982}
object read {'loc': [-162.1083138228993, -22.9484835034719], 'ra': 17.8916861771007, 'decl': -22.9484835034719}
object read {'loc': [-161.8068843505442, -23.3187452981568], 'ra': 18.1931156494558, 'decl': -23.3187452981568}
object read {'loc': [-161.4732062074789, -24.1714904975777], 'ra': 18.5267937925211, 'decl': -24.1714904975777}
object read {'loc': [-162.2797079457804, -24.0478865538573], 'ra': 17.7202920542196, 'decl': -24.0478865538573}
object read {'loc': [-161.3774081974337, -23.3449578967997], 'ra': 18.6225918025663, 'decl': -23.3449578967997}
object read {'loc': [-163.2857038583528, -24.1099700120357], 'ra': 16.7142961416472, 'decl': -24.1099700120357}
object read {'loc': [-162.2104332634924, -22.6704807819699], 'ra': 17.7895667365076, 'decl': -22.6704807819699}
object read {'loc': [-161.9821251714026, -22.813640474324], 'ra': 18.0178748285974, 'decl': -22.813640474324}
object read {'loc': [-162.9304405276371, -23.8338090506779], 'ra': 17.0695594723629, 'decl': -23.8338090506779}
object read {'loc': [-163.3225216724062, -22.6516814664371], 'ra': 16.6774783275938, 'decl': -22.6516814664371}
object read {'loc': [-161.8577416604073, -22.3402569647529], 'ra': 18.1422583395927, 'decl': -22.3402569647529}
object read {'loc': [-162.7921546209644, -23.5966423302996], 'ra': 17.2078453790356, 'decl': -23.5966423302996}
object read {'loc': [-162.6203681749228, -23.7563169889795], 'ra': 17.3796318250772, 'decl': -23.7563169889795}
object read {'loc': [-163.3119358491796, -22.9704505079211], 'ra': 16.6880641508204, 'decl': -22.9704505079211}
object read {'loc': [-163.0220610846924, -24.2162931344238], 'ra': 16.9779389153076, 'decl': -24.2162931344238}
object read {'loc': [-162.4809600565581, -23.340629991548], 'ra': 17.5190399434419, 'decl': -23.340629991548}
object read {'loc': [-163.4729993064235, -24.237688960895], 'ra': 16.5270006935765, 'decl': -24.237688960895}
object read {'loc': [-161.7799430422172, -22.4962021726177], 'ra': 18.2200569577828, 'decl': -22.4962021726177}
object read {'loc': [-162.6917224994885, -23.1294708987815], 'ra': 17.3082775005115, 'decl': -23.1294708987815}
object read {'loc': [-163.3182904139128, -23.9710370594991], 'ra': 16.6817095860872, 'decl': -23.9710370594991}
object read {'loc': [-163.3949461332665, -22.6054442299374], 'ra': 16.6050538667335, 'decl': -22.6054442299374}
object read {'loc': [-105.812284192628, -22.4240893186661], 'ra': 74.187715807372, 'decl': -22.4240893186661}
object read {'loc': [-107.2224981506332, -24.0572391498914], 'ra': 72.7775018493668, 'decl': -24.0572391498914}
object read {'loc': [-105.8059009975792, -22.4057425253387], 'ra': 74.1940990024208, 'decl': -22.4057425253387}
object read {'loc': [-107.1548559045902, -24.3116452426425], 'ra': 72.8451440954098, 'decl': -24.3116452426425}
object read {'loc': [-107.0412703268222, -23.0108616221827], 'ra': 72.9587296731778, 'decl': -23.0108616221827}
object read {'loc': [-106.2495544272455, -24.2524084894608], 'ra': 73.7504455727545, 'decl': -24.2524084894608}
object read {'loc': [-106.0226805491724, -24.2341348336619], 'ra': 73.9773194508276, 'decl': -24.2341348336619}
object read {'loc': [-105.2469501932088, -23.3296272679145], 'ra': 74.7530498067912, 'decl': -23.3296272679145}
object read {'loc': [-107.087733075367, -22.8171551105586], 'ra': 72.912266924633, 'decl': -22.8171551105586}
object read {'loc': [-107.3898870930569, -24.0388345260648], 'ra': 72.6101129069431, 'decl': -24.0388345260648}
object read {'loc': [-106.5512877744324, -22.5217377781517], 'ra': 73.4487122255676, 'decl': -22.5217377781517}
object read {'loc': [-106.0539302274575, -23.1506910856774], 'ra': 73.9460697725425, 'decl': -23.1506910856774}
object read {'loc': [-107.1170161004435, -24.1588916062952], 'ra': 72.8829838995565, 'decl': -24.1588916062952}
object read {'loc': [-107.347091893144, -23.4467094999054], 'ra': 72.652908106856, 'decl': -23.4467094999054}
object read {'loc': [-106.2254897463227, -23.2206435931585], 'ra': 73.7745102536773, 'decl': -23.2206435931585}
object read {'loc': [-106.7141862965767, -22.6894231510027], 'ra': 73.2858137034233, 'decl': -22.6894231510027}
object read {'loc': [-106.9570510780557, -23.544887580632], 'ra': 73.0429489219443, 'decl': -23.544887580632}
object read {'loc': [-107.3755173880104, -22.746203720062], 'ra': 72.6244826119896, 'decl': -22.746203720062}
object read {'loc': [-106.3015492366171, -22.8108310059282], 'ra': 73.6984507633829, 'decl': -22.8108310059282}
object read {'loc': [-107.157673769249, -23.7575576113274], 'ra': 72.842326230751, 'decl': -23.7575576113274}
object read {'loc': [-106.560923793364, -22.2978944387277], 'ra': 73.439076206636, 'decl': -22.2978944387277}
object read {'loc': [-105.7848209601212, -23.2342618529417], 'ra': 74.2151790398788, 'decl': -23.2342618529417}
object read {'loc': [-106.3037121982553, -23.4565662323135], 'ra': 73.6962878017447, 'decl': -23.4565662323135}
object read {'loc': [-106.5826580619798, -23.8935956849679], 'ra': 73.4173419380202, 'decl': -23.8935956849679}
object read {'loc': [-105.5362662094076, -23.6446589073112], 'ra': 74.4637337905924, 'decl': -23.6446589073112}
object read {'loc': [-105.9857405753625, -22.5916369212791], 'ra': 74.0142594246375, 'decl': -22.5916369212791}
object read {'loc': [-106.5354115753571, -22.9902697744369], 'ra': 73.4645884246429, 'decl': -22.9902697744369}
object read {'loc': [-106.2169146995405, -23.697739093652], 'ra': 73.7830853004595, 'decl': -23.697739093652}
object read {'loc': [-50.598629533565, -24.1381091999034], 'ra': 129.401370466435, 'decl': -24.1381091999034}
object read {'loc': [-50.53979564147801, -24.3109904032595], 'ra': 129.460204358522, 'decl': -24.3109904032595}
object read {'loc': [-49.218154019498996, -22.7970582126635], 'ra': 130.781845980501, 'decl': -22.7970582126635}
object read {'loc': [-50.574752948333014, -23.9179102586041], 'ra': 129.425247051667, 'decl': -23.9179102586041}
object read {'loc': [-49.208885330415995, -24.1033914402698], 'ra': 130.791114669584, 'decl': -24.1033914402698}
object read {'loc': [-51.12524948847599, -24.1609014364044], 'ra': 128.874750511524, 'decl': -24.1609014364044}
object read {'loc': [-49.52513148086899, -24.2256015228791], 'ra': 130.474868519131, 'decl': -24.2256015228791}
object read {'loc': [-51.267877928312004, -23.6924609573609], 'ra': 128.732122071688, 'decl': -23.6924609573609}
object read {'loc': [-50.98933104941801, -22.3182056033304], 'ra': 129.010668950582, 'decl': -22.3182056033304}
object read {'loc': [-50.766910729474006, -22.5362251238638], 'ra': 129.233089270526, 'decl': -22.5362251238638}
object read {'loc': [-49.76024370959399, -23.9049932255929], 'ra': 130.239756290406, 'decl': -23.9049932255929}
object read {'loc': [-50.342520653950004, -23.8123494317775], 'ra': 129.65747934605, 'decl': -23.8123494317775}
object read {'loc': [-49.31105497832101, -23.9475269103749], 'ra': 130.688945021679, 'decl': -23.9475269103749}
object read {'loc': [-49.254729509328996, -23.6693946560812], 'ra': 130.745270490671, 'decl': -23.6693946560812}
object read {'loc': [-49.890236387019996, -22.9625982829593], 'ra': 130.10976361298, 'decl': -22.9625982829593}
object read {'loc': [-50.63139699537999, -23.529776083649], 'ra': 129.36860300462, 'decl': -23.529776083649}
object read {'loc': [-49.495498198956, -22.5383145996544], 'ra': 130.504501801044, 'decl': -22.5383145996544}
object read {'loc': [-51.00244744401601, -23.5797083041564], 'ra': 128.997552555984, 'decl': -23.5797083041564}
object read {'loc': [5.197289725366005, -23.0711032028997], 'ra': 185.197289725366, 'decl': -23.0711032028997}
object read {'loc': [5.936323184212, -22.297955486697], 'ra': 185.936323184212, 'decl': -22.297955486697}
object read {'loc': [5.457575058074013, -23.96730680765], 'ra': 185.457575058074, 'decl': -23.96730680765}
object read {'loc': [6.010939015686006, -23.4483879520809], 'ra': 186.010939015686, 'decl': -23.4483879520809}
object read {'loc': [6.015725524359993, -23.8809237688651], 'ra': 186.01572552436, 'decl': -23.8809237688651}
object read {'loc': [5.720469541304993, -23.9878732932201], 'ra': 185.720469541305, 'decl': -23.9878732932201}
object read {'loc': [5.7090842114710085, -23.2894583072816], 'ra': 185.709084211471, 'decl': -23.2894583072816}
object read {'loc': [6.862155778767004, -22.4218762270899], 'ra': 186.862155778767, 'decl': -22.4218762270899}
object read {'loc': [5.3183676248100085, -22.3890032167132], 'ra': 185.31836762481, 'decl': -22.3890032167132}
object read {'loc': [5.635734996845002, -23.0292696965619], 'ra': 185.635734996845, 'decl': -23.0292696965619}
object read {'loc': [5.3722632738630125, -23.7114107547888], 'ra': 185.372263273863, 'decl': -23.7114107547888}
object read {'loc': [5.457029133159011, -22.5125176406981], 'ra': 185.457029133159, 'decl': -22.5125176406981}
object read {'loc': [5.063146173939003, -23.5721919806898], 'ra': 185.063146173939, 'decl': -23.5721919806898}
object read {'loc': [5.145755530282003, -23.7213093078044], 'ra': 185.145755530282, 'decl': -23.7213093078044}
object read {'loc': [6.461769471852989, -23.3638358427458], 'ra': 186.461769471853, 'decl': -23.3638358427458}
object read {'loc': [6.123310548782001, -24.302713613874], 'ra': 186.123310548782, 'decl': -24.302713613874}
object read {'loc': [6.564213706707989, -23.7223815610798], 'ra': 186.564213706708, 'decl': -23.7223815610798}
object read {'loc': [5.22028524309701, -24.1864165249623], 'ra': 185.220285243097, 'decl': -24.1864165249623}
object read {'loc': [4.793047326377007, -23.0225738380611], 'ra': 184.793047326377, 'decl': -23.0225738380611}
object read {'loc': [5.69107842885299, -22.4137096462673], 'ra': 185.691078428853, 'decl': -22.4137096462673}
object read {'loc': [4.832191447982012, -23.1433886781257], 'ra': 184.832191447982, 'decl': -23.1433886781257}
object read {'loc': [4.893983780304012, -23.2389974245325], 'ra': 184.893983780304, 'decl': -23.2389974245325}
object read {'loc': [6.2617165484859925, -22.3379233367937], 'ra': 186.261716548486, 'decl': -22.3379233367937}
object read {'loc': [4.793116715017987, -22.2879591253568], 'ra': 184.793116715018, 'decl': -22.2879591253568}
object read {'loc': [4.702084246274012, -24.1476928719526], 'ra': 184.702084246274, 'decl': -24.1476928719526}
object read {'loc': [4.834670770695993, -22.6832457018523], 'ra': 184.834670770696, 'decl': -22.6832457018523}
object read {'loc': [6.589617892527002, -24.2299922681404], 'ra': 186.589617892527, 'decl': -24.2299922681404}
